run_id,scenario,condition,latency,tamper,applicable,target_index,records_clean,m,verifier,detected,expected,errors
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T1,1,9,18,10,V2,1,D,hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 9
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T1,1,9,18,10,V3,1,D,hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 9
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T1,1,9,18,10,V3p,1,D,invalid chain at 9; invalid chain at 9
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T1,1,9,18,10,V4,1,D,hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 9
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T1,1,9,18,10,V4p,1,D,invalid chain at 9; invalid chain at 9
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T2,1,9,18,10,V1,1,D,invalid chain at 9; invalid chain at 10; invalid chain at 11; invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 15; invalid chain at 16
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T2,1,9,18,10,V2,1,D,hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 9; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 10; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 11; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 12; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 13; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 14; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 15; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 16; hidden_violation-monitor-l2-c0-b1-complete: record count mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T2,1,9,18,10,V3,1,D,hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 9; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 10; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 11; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 12; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 13; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 14; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 15; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 16; hidden_violation-monitor-l2-c0-b1-complete: record count mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T2,1,9,18,10,V3p,1,D,invalid chain at 9; invalid chain at 10; invalid chain at 11; invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 15; invalid chain at 16; invalid chain at 9; checkpoint mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T2,1,9,18,10,V4,1,D,hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 9; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 10; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 11; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 12; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 13; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 14; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 15; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 16; hidden_violation-monitor-l2-c0-b1-complete: record count mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T2,1,9,18,10,V4p,1,D,invalid chain at 9; invalid chain at 10; invalid chain at 11; invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 15; invalid chain at 16; invalid chain at 9; checkpoint mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T3,1,15,18,10,V1,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T3,1,15,18,10,V2,1,D,hidden_violation-monitor-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-monitor-l2-c0-b1-complete: record count mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T3,1,15,18,10,V3,1,D,hidden_violation-monitor-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-monitor-l2-c0-b1-complete: record count mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T3,1,15,18,10,V3p,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T3,1,15,18,10,V4,1,D,hidden_violation-monitor-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-monitor-l2-c0-b1-complete: record count mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T3,1,15,18,10,V4p,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T4,1,9,18,10,V1,1,D,invalid chain at 9; invalid chain at 10; invalid chain at 11
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T4,1,9,18,10,V2,1,D,hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 9; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 10; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 11
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T4,1,9,18,10,V3,1,D,hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 9; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 10; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 11
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T4,1,9,18,10,V3p,1,D,invalid chain at 9; invalid chain at 10; invalid chain at 11; invalid chain at 9; checkpoint mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T4,1,9,18,10,V4,1,D,hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 9; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 10; hidden_violation-monitor-l2-c0-b1-complete: invalid chain at 11
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T4,1,9,18,10,V4p,1,D,invalid chain at 9; invalid chain at 10; invalid chain at 11; invalid chain at 9; checkpoint mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5a,1,9,18,10,V1,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5a,1,9,18,10,V2,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5a,1,9,18,10,V3,1,D,hidden_violation-monitor-l2-c0-b1-complete: checkpoint mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5a,1,9,18,10,V3p,1,D,checkpoint mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5a,1,9,18,10,V4,1,D,hidden_violation-monitor-l2-c0-b1-complete: checkpoint mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5a,1,9,18,10,V4p,1,D,checkpoint mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5b,0,,18,10,V1,0,,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5b,0,,18,10,V2,0,,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5b,0,,18,10,V3,0,,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5b,0,,18,10,V3p,0,,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5b,0,,18,10,V4,0,,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5b,0,,18,10,V4p,0,,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5c,1,17,18,10,V1,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5c,1,17,18,10,V2,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5c,1,17,18,10,V3,1,D,hidden_violation-monitor-l2-c0-b1-complete: checkpoint mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5c,1,17,18,10,V3p,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5c,1,17,18,10,V4,1,D,hidden_violation-monitor-l2-c0-b1-complete: checkpoint mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T5c,1,17,18,10,V4p,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T6,1,15,18,10,V1,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T6,1,15,18,10,V2,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T6,1,15,18,10,V3,1,D,hidden_violation-monitor-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-monitor-l2-c0-b1-complete: record count mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T6,1,15,18,10,V3p,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T6,1,15,18,10,V4,1,D,hidden_violation-monitor-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-monitor-l2-c0-b1-complete: record count mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T6,1,15,18,10,V4p,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T7,1,,18,10,V1,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T7,1,,18,10,V2,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T7,1,,18,10,V3,1,D,hidden_violation-monitor-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-monitor-l2-c0-b1-complete: record count mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T7,1,,18,10,V3p,1,D,checkpoint mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T7,1,,18,10,V4,1,D,hidden_violation-monitor-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-monitor-l2-c0-b1-complete: record count mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T7,1,,18,10,V4p,1,D,checkpoint mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T8a,1,18,18,10,V1,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T8a,1,18,18,10,V2,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T8a,1,18,18,10,V3,1,D,hidden_violation-monitor-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-monitor-l2-c0-b1-complete: record count mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T8a,1,18,18,10,V3p,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T8a,1,18,18,10,V4,1,D,hidden_violation-monitor-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-monitor-l2-c0-b1-complete: record count mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T8a,1,18,18,10,V4p,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T8b,1,18,18,10,V1,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T8b,1,18,18,10,V2,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T8b,1,18,18,10,V3,1,D,hidden_violation-monitor-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-monitor-l2-c0-b1-complete: record count mismatch
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T8b,1,18,18,10,V3p,0,N,
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T8b,1,18,18,10,V4,1,D,hidden_violation-monitor-l2-c0-b1-complete: checkpoint mismatch; hidden_violation-monitor-l2-c0-b1-complete: record count mismatch; hidden_violation-monitor-l2-c0-b1-complete: unsafe approval
hidden_violation-monitor-l2-c0-b1-complete,hidden_violation,monitor,2,T8b,1,18,18,10,V4p,1,D,unsafe approval
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T0,1,,19,10,V1,0,N,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T0,1,,19,10,V2,0,N,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T0,1,,19,10,V3,0,N,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T0,1,,19,10,V3p,0,N,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T0,1,,19,10,V4,0,N,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T0,1,,19,10,V4p,0,N,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T1,1,9,19,10,V1,1,D,invalid chain at 9
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T1,1,9,19,10,V2,1,D,clarification-monitor-l2-c0-b1-complete: invalid chain at 9
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T1,1,9,19,10,V3,1,D,clarification-monitor-l2-c0-b1-complete: invalid chain at 9
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T1,1,9,19,10,V3p,1,D,invalid chain at 9; invalid chain at 9
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T1,1,9,19,10,V4,1,D,clarification-monitor-l2-c0-b1-complete: invalid chain at 9
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T1,1,9,19,10,V4p,1,D,invalid chain at 9; invalid chain at 9
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T2,1,9,19,10,V1,1,D,invalid chain at 9; invalid chain at 10; invalid chain at 11; invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 15; invalid chain at 16; invalid chain at 17
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T2,1,9,19,10,V2,1,D,clarification-monitor-l2-c0-b1-complete: invalid chain at 9; clarification-monitor-l2-c0-b1-complete: invalid chain at 10; clarification-monitor-l2-c0-b1-complete: invalid chain at 11; clarification-monitor-l2-c0-b1-complete: invalid chain at 12; clarification-monitor-l2-c0-b1-complete: invalid chain at 13; clarification-monitor-l2-c0-b1-complete: invalid chain at 14; clarification-monitor-l2-c0-b1-complete: invalid chain at 15; clarification-monitor-l2-c0-b1-complete: invalid chain at 16; clarification-monitor-l2-c0-b1-complete: invalid chain at 17; clarification-monitor-l2-c0-b1-complete: record count mismatch
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T2,1,9,19,10,V3,1,D,clarification-monitor-l2-c0-b1-complete: invalid chain at 9; clarification-monitor-l2-c0-b1-complete: invalid chain at 10; clarification-monitor-l2-c0-b1-complete: invalid chain at 11; clarification-monitor-l2-c0-b1-complete: invalid chain at 12; clarification-monitor-l2-c0-b1-complete: invalid chain at 13; clarification-monitor-l2-c0-b1-complete: invalid chain at 14; clarification-monitor-l2-c0-b1-complete: invalid chain at 15; clarification-monitor-l2-c0-b1-complete: invalid chain at 16; clarification-monitor-l2-c0-b1-complete: invalid chain at 17; clarification-monitor-l2-c0-b1-complete: record count mismatch
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T2,1,9,19,10,V3p,1,D,invalid chain at 9; invalid chain at 10; invalid chain at 11; invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 15; invalid chain at 16; invalid chain at 17; invalid chain at 9; checkpoint mismatch
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T2,1,9,19,10,V4,1,D,clarification-monitor-l2-c0-b1-complete: invalid chain at 9; clarification-monitor-l2-c0-b1-complete: invalid chain at 10; clarification-monitor-l2-c0-b1-complete: invalid chain at 11; clarification-monitor-l2-c0-b1-complete: invalid chain at 12; clarification-monitor-l2-c0-b1-complete: invalid chain at 13; clarification-monitor-l2-c0-b1-complete: invalid chain at 14; clarification-monitor-l2-c0-b1-complete: invalid chain at 15; clarification-monitor-l2-c0-b1-complete: invalid chain at 16; clarification-monitor-l2-c0-b1-complete: invalid chain at 17; clarification-monitor-l2-c0-b1-complete: record count mismatch
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T2,1,9,19,10,V4p,1,D,invalid chain at 9; invalid chain at 10; invalid chain at 11; invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 15; invalid chain at 16; invalid chain at 17; invalid chain at 9; checkpoint mismatch
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T3,1,16,19,10,V1,0,N,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T3,1,16,19,10,V2,1,D,clarification-monitor-l2-c0-b1-complete: checkpoint mismatch; clarification-monitor-l2-c0-b1-complete: record count mismatch
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T3,1,16,19,10,V3,1,D,clarification-monitor-l2-c0-b1-complete: checkpoint mismatch; clarification-monitor-l2-c0-b1-complete: record count mismatch
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T3,1,16,19,10,V3p,0,N,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T3,1,16,19,10,V4,1,D,clarification-monitor-l2-c0-b1-complete: checkpoint mismatch; clarification-monitor-l2-c0-b1-complete: record count mismatch
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T3,1,16,19,10,V4p,0,N,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T4,1,9,19,10,V1,1,D,invalid chain at 9; invalid chain at 10; invalid chain at 11
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T4,1,9,19,10,V2,1,D,clarification-monitor-l2-c0-b1-complete: invalid chain at 9; clarification-monitor-l2-c0-b1-complete: invalid chain at 10; clarification-monitor-l2-c0-b1-complete: invalid chain at 11
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T4,1,9,19,10,V3,1,D,clarification-monitor-l2-c0-b1-complete: invalid chain at 9; clarification-monitor-l2-c0-b1-complete: invalid chain at 10; clarification-monitor-l2-c0-b1-complete: invalid chain at 11
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T4,1,9,19,10,V3p,1,D,invalid chain at 9; invalid chain at 10; invalid chain at 11; invalid chain at 9; checkpoint mismatch
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T4,1,9,19,10,V4,1,D,clarification-monitor-l2-c0-b1-complete: invalid chain at 9; clarification-monitor-l2-c0-b1-complete: invalid chain at 10; clarification-monitor-l2-c0-b1-complete: invalid chain at 11
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T4,1,9,19,10,V4p,1,D,invalid chain at 9; invalid chain at 10; invalid chain at 11; invalid chain at 9; checkpoint mismatch
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T5a,1,9,19,10,V1,0,N,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T5a,1,9,19,10,V2,0,N,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T5a,1,9,19,10,V3,1,D,clarification-monitor-l2-c0-b1-complete: checkpoint mismatch
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T5a,1,9,19,10,V3p,1,D,checkpoint mismatch
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T5a,1,9,19,10,V4,1,D,clarification-monitor-l2-c0-b1-complete: checkpoint mismatch
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T5a,1,9,19,10,V4p,1,D,checkpoint mismatch
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T5b,0,,19,10,V1,0,,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T5b,0,,19,10,V2,0,,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T5b,0,,19,10,V3,0,,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T5b,0,,19,10,V3p,0,,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T5b,0,,19,10,V4,0,,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T5b,0,,19,10,V4p,0,,
clarification-monitor-l2-c0-b1-complete,clarification,monitor,2,T5c,1,18,19,10,V1,0,N,
